Trainee ID,Trainer ID,Date,Height,Weight,Chest Size,Fat Percentage,Waist Size,Hip Size,Muscle Mass,Goal
20571,30095,2023-08-24,182,92,120,23.86,90,90,37,Lose Fat
20576,30102,2023-02-07,179,59,112,11.87,70,88,37,Maintain
20581,30117,2021-12-12,174,76,102,20.28,91,96,36,Maintain
20587,30125,2022-09-19,161,78,95,24.73,72,107,39,Build Muscle
20592,30126,2024-07-15,171,55,92,11.47,80,95,45,Maintain
20593,30129,2022-10-11,166,84,88,11.87,74,96,49,Build Muscle
20594,30133,2023-06-14,194,85,106,23.28,75,109,41,Maintain
20598,30135,2024-06-01,181,59,90,11.11,76,105,30,Build Muscle
20599,30148,2023-06-29,162,72,95,10.18,84,86,40,Build Muscle
20602,30151,2023-07-06,178,73,91,11.24,98,110,42,Lose Fat
20613,30152,2023-08-06,164,92,109,11.26,91,104,46,Maintain
20615,30156,2022-09-02,200,84,103,15.65,100,88,38,Lose Fat
20616,30162,2021-08-02,183,86,109,19.39,75,100,36,Lose Fat
20620,30165,2023-08-19,182,64,120,24.96,84,99,33,Lose Fat
20624,30166,2023-10-11,167,78,101,19.34,72,92,49,Maintain
20626,30168,2022-10-21,199,77,117,15.6,73,105,45,Lose Fat
20629,30181,2022-11-28,163,75,99,11.73,81,94,31,Maintain
20633,30184,2023-07-05,190,69,93,21.01,89,90,38,Lose Fat
20638,30194,2024-05-21,152,85,120,17.8,91,105,32,Maintain
20649,30196,2023-12-14,161,78,93,19.32,92,94,43,Build Muscle
20654,30199,2022-05-13,199,70,105,22.79,95,109,36,Build Muscle
20658,30004,2024-07-02,176,62,109,18.54,86,89,36,Lose Fat
20666,30010,2023-05-17,190,69,96,17.37,75,106,41,Maintain
20669,30015,2023-08-30,172,59,90,22.94,77,94,45,Maintain
20671,30024,2022-05-27,200,77,104,13.88,83,110,36,Lose Fat
20679,30025,2022-09-02,151,91,91,13.1,74,102,47,Build Muscle
20687,30029,2023-07-12,171,95,112,16.24,90,101,48,Build Muscle
20690,30030,2022-04-26,161,87,89,16.52,70,107,34,Build Muscle
20694,30031,2023-10-16,158,73,113,13.25,88,95,39,Maintain
20695,30036,2021-07-07,156,68,105,13.19,72,104,39,Build Muscle
20696,30038,2023-10-25,172,60,111,17.35,76,98,42,Maintain
20698,30045,2022-10-09,199,86,115,24.37,81,88,42,Build Muscle
20704,30046,2024-03-22,196,71,114,11.4,72,108,35,Build Muscle
20705,30048,2021-08-28,188,84,97,21.87,94,104,44,Build Muscle
20713,30056,2022-08-05,196,57,108,22.47,85,87,35,Build Muscle
20715,30060,2022-09-17,181,85,86,11.36,94,98,49,Maintain
20721,30071,2023-03-05,197,82,101,14.92,72,110,42,Maintain
20723,30072,2022-12-21,174,78,110,11.45,77,106,41,Lose Fat
20731,30073,2023-05-22,157,73,85,22.66,72,107,32,Maintain
20732,30074,2022-09-15,176,72,94,17.39,70,86,40,Build Muscle
20736,30077,2024-03-03,160,80,93,17.34,85,89,39,Maintain
20738,30082,2023-01-03,159,59,96,15.18,82,87,43,Lose Fat
20739,30083,2023-01-04,172,90,100,22.01,94,88,35,Lose Fat
20742,30085,2023-09-20,151,58,96,24.76,86,97,49,Lose Fat
20743,30087,2022-12-24,167,88,104,24.22,100,88,35,Maintain
20744,30092,2023-04-15,161,67,115,14.26,80,87,31,Lose Fat
20747,30095,2022-08-28,170,62,107,15.02,77,106,50,Build Muscle
20751,30102,2023-01-16,174,75,104,11.82,97,89,47,Lose Fat
20764,30117,2024-12-03,169,84,91,24.28,87,105,44,Build Muscle
20765,30125,2022-02-22,193,61,99,20.71,84,107,41,Build Muscle
20769,30126,2023-03-15,166,67,113,11.39,94,97,37,Build Muscle
20770,30129,2022-11-03,164,83,90,11.04,88,103,38,Build Muscle
20777,30133,2023-11-10,187,71,97,23.66,71,99,50,Maintain
20779,30135,2024-11-12,158,71,102,18.24,85,101,35,Build Muscle
20780,30148,2022-02-09,161,55,111,15.23,87,103,42,Lose Fat
20781,30151,2023-01-04,152,56,92,23.81,82,100,48,Build Muscle
20788,30152,2024-06-14,192,90,98,12.47,80,107,41,Lose Fat
20790,30156,2022-10-11,199,91,119,22.26,94,106,36,Build Muscle
20791,30162,2022-05-23,198,87,103,14.34,71,85,46,Build Muscle
20793,30165,2023-09-24,192,90,111,21.1,94,106,38,Lose Fat
20807,30166,2024-03-04,198,65,116,13.63,91,92,49,Build Muscle
20811,30168,2023-06-19,159,69,115,20.84,88,104,43,Lose Fat
20820,30181,2022-04-06,184,71,108,15.92,70,102,45,Build Muscle
20821,30184,2022-04-30,163,82,100,24.99,92,94,34,Lose Fat
20827,30194,2023-10-30,167,88,87,23.53,75,89,31,Lose Fat
20846,30196,2022-05-26,187,92,95,13.76,88,90,33,Lose Fat
20852,30199,2023-10-25,158,72,89,22.25,96,103,42,Lose Fat
20859,30004,2023-08-23,192,95,115,21.82,91,100,45,Build Muscle
20860,30010,2022-08-07,198,66,107,20.72,100,92,33,Lose Fat
20861,30015,2023-05-18,187,90,101,22.35,95,92,36,Build Muscle
20863,30024,2021-12-15,181,83,103,14.47,77,90,32,Maintain
20869,30025,2023-02-21,178,89,94,22.42,99,86,33,Build Muscle
20870,30029,2024-12-02,150,60,106,14.22,98,94,30,Build Muscle
20871,30030,2023-11-14,156,94,110,15.19,71,100,41,Build Muscle
20872,30031,2021-10-16,173,92,100,13.48,75,86,45,Build Muscle
20875,30036,2023-09-04,176,91,120,10,86,95,35,Maintain
20880,30038,2023-04-09,193,59,102,15.08,92,110,31,Build Muscle
20884,30045,2023-05-03,199,92,117,10.85,84,104,32,Build Muscle
20888,30046,2022-12-24,177,85,107,13.92,74,101,40,Maintain
20891,30048,2023-02-09,165,80,94,24,94,86,34,Lose Fat
20892,30056,2023-09-06,170,64,105,17.76,73,103,32,Lose Fat
20894,30060,2023-01-22,186,76,112,12.09,99,91,38,Lose Fat
20895,30071,2023-02-25,166,81,112,12.91,70,99,33,Build Muscle
20896,30072,2022-12-15,169,63,102,19.82,79,99,44,Build Muscle
20897,30073,2023-11-08,174,57,112,24.81,86,98,38,Lose Fat
20898,30074,2024-09-03,157,80,119,13.75,70,97,41,Build Muscle
20901,30077,2022-09-13,182,76,111,21.88,100,107,34,Lose Fat
20908,30082,2022-04-15,185,87,118,19.1,78,90,39,Lose Fat
20912,30083,2023-11-16,195,67,114,24.91,73,88,32,Build Muscle
20914,30085,2023-07-22,189,76,88,18.25,88,92,37,Maintain
20920,30087,2022-04-21,196,90,120,14.61,89,95,47,Maintain
20924,30092,2022-04-01,198,64,111,23.59,76,110,35,Build Muscle
20927,30095,2024-08-17,200,85,86,19.75,74,85,43,Lose Fat
20932,30102,2024-02-23,186,74,111,19.53,89,97,34,Build Muscle
20952,30117,2022-01-29,164,72,94,13.45,78,88,46,Maintain
20953,30125,2022-11-29,165,71,118,20.02,83,107,48,Build Muscle
20954,30126,2025-01-22,192,75,94,13.45,80,105,47,Lose Fat
20956,30129,2022-03-12,151,73,85,24.47,70,85,34,Maintain
20959,30133,2022-07-25,161,60,95,21.91,85,100,49,Maintain
20961,30135,2024-11-09,157,81,115,23.2,99,95,50,Maintain
20963,30148,2023-12-21,157,80,120,24.76,70,110,31,Maintain
20965,30151,2024-03-09,181,79,97,18.55,93,100,50,Lose Fat
20971,30152,2025-01-02,179,57,115,13.2,78,106,38,Build Muscle
20973,30156,2021-10-08,156,93,90,12.09,83,99,40,Build Muscle
20975,30162,2024-04-01,182,95,86,16.58,76,100,49,Lose Fat
20977,30165,2023-10-05,189,64,86,20.45,97,99,38,Build Muscle
20979,30166,2023-03-16,198,69,91,12.42,97,104,41,Build Muscle
20982,30168,2022-07-18,152,77,88,11.68,81,110,40,Maintain
20983,30181,2023-11-25,153,69,97,16.52,90,86,36,Build Muscle
20994,30184,2021-09-09,194,74,89,22.86,84,85,44,Maintain
20995,30194,2022-07-31,166,90,89,12.85,75,95,43,Maintain
20997,30196,2023-03-26,156,60,95,10.87,84,104,45,Lose Fat
20998,30199,2022-06-28,151,90,92,15.65,89,108,49,Lose Fat
21004,30004,2023-05-04,200,75,86,23.07,91,106,48,Maintain
21006,30010,2023-07-05,167,68,86,14.38,100,107,37,Maintain
21008,30015,2023-11-07,192,65,99,18.11,82,105,45,Build Muscle
21011,30024,2024-09-23,196,80,108,21.81,73,109,42,Lose Fat
21012,30025,2023-07-04,195,72,110,15.61,70,96,45,Build Muscle
21019,30029,2022-10-04,162,59,107,17.88,97,106,36,Lose Fat
21024,30030,2021-06-07,154,68,104,20.81,82,101,32,Build Muscle
21026,30031,2022-07-06,193,90,96,10.6,86,107,41,Lose Fat
21027,30036,2022-12-14,169,75,96,12.69,79,89,38,Lose Fat
21029,30038,2023-09-16,165,71,119,12.18,84,86,35,Build Muscle
21031,30045,2023-12-09,157,75,108,16.39,96,88,34,Maintain
21033,30046,2022-08-17,196,82,114,11.45,98,107,36,Build Muscle
21035,30048,2022-05-20,160,89,104,20.46,74,108,43,Lose Fat
21039,30056,2022-10-18,181,84,102,10.54,87,93,35,Lose Fat
21041,30060,2023-03-04,179,80,86,20.47,70,110,48,Build Muscle
21042,30071,2021-05-28,194,59,99,10.41,82,93,42,Maintain
21043,30072,2024-06-27,158,59,88,22.02,98,97,40,Lose Fat
21044,30073,2022-08-06,156,89,104,22.57,88,98,40,Maintain
21049,30074,2022-03-11,182,85,98,20.95,87,98,48,Maintain
21054,30077,2023-05-08,185,88,110,23.49,87,98,39,Build Muscle
21055,30082,2024-10-14,169,55,113,11.35,80,98,30,Maintain
21057,30083,2024-01-23,183,85,114,22.01,70,97,44,Lose Fat
21058,30085,2022-05-14,151,88,104,17.34,94,109,31,Maintain
21063,30087,2023-11-19,176,67,90,23.78,100,101,41,Maintain
21064,30092,2022-09-16,184,75,115,12.59,72,109,35,Build Muscle
21066,30095,2024-01-03,157,66,95,18.3,81,87,41,Maintain
21069,30102,2023-12-09,175,83,98,15.66,100,98,40,Lose Fat
21070,30117,2021-12-16,180,64,94,20.46,80,96,42,Build Muscle
21072,30125,2023-03-03,177,86,95,10.07,93,97,45,Lose Fat
21074,30126,2024-06-01,155,70,107,24.39,82,107,30,Build Muscle
21077,30129,2022-09-18,169,57,117,19.91,83,102,45,Maintain
21079,30133,2022-01-16,199,79,113,18.05,95,97,46,Maintain
21089,30135,2023-07-02,197,68,86,13.14,94,100,45,Lose Fat
21093,30148,2024-05-24,156,84,104,11.62,75,100,39,Maintain
21107,30151,2024-10-16,165,82,85,18.33,86,94,46,Build Muscle
21109,30152,2022-03-01,163,61,116,21.85,83,86,38,Maintain
21116,30156,2023-06-30,171,57,93,17.01,88,91,34,Build Muscle
21119,30162,2023-11-24,171,87,96,18.36,81,93,44,Lose Fat
21121,30165,2022-02-28,172,87,88,15.03,98,87,38,Maintain
21122,30166,2023-08-20,191,79,96,16,72,103,33,Maintain
21126,30168,2024-08-03,183,59,88,15.25,93,102,37,Lose Fat
21132,30181,2023-09-28,158,93,109,18,72,109,35,Build Muscle
21135,30184,2023-07-18,157,55,120,20.33,85,85,41,Build Muscle
21146,30194,2024-06-13,191,55,119,20.55,90,96,47,Lose Fat
21151,30196,2022-06-25,196,67,106,15.48,75,85,40,Lose Fat
21155,30199,2023-05-04,172,78,119,19.01,85,90,39,Build Muscle
21157,30004,2023-04-17,173,79,102,17.4,80,91,39,Lose Fat
21167,30010,2023-12-17,188,93,90,10.81,92,100,38,Maintain
21175,30015,2023-02-12,184,59,118,14,70,108,43,Lose Fat
21177,30024,2024-12-04,181,75,86,23.16,83,108,34,Lose Fat
21180,30025,2023-04-05,155,93,112,15.4,74,100,46,Build Muscle
21187,30029,2024-01-19,151,69,105,20.3,90,98,37,Build Muscle
21190,30030,2022-07-23,183,60,113,24.72,73,85,31,Maintain
21193,30031,2023-10-03,162,68,93,15.12,86,104,41,Build Muscle
21195,30036,2021-10-16,160,67,97,19.93,76,90,35,Lose Fat
21196,30038,2023-01-01,182,75,108,15.63,73,110,31,Lose Fat
21197,30045,2022-07-09,177,70,90,12.43,70,105,49,Lose Fat
21207,30046,2022-09-24,196,60,102,20.52,70,88,33,Build Muscle
21208,30048,2022-06-02,189,68,102,14.05,73,110,35,Lose Fat
21209,30056,2022-02-10,154,95,114,13.79,76,86,48,Build Muscle
21210,30060,2023-01-24,188,76,119,24.46,86,101,33,Maintain
21211,30071,2022-03-10,182,60,87,22.54,91,91,30,Maintain
21218,30072,2024-10-22,155,80,114,21.39,84,110,31,Lose Fat
21219,30073,2023-08-11,151,77,115,24.73,88,104,31,Build Muscle
21222,30074,2024-09-08,180,81,97,22.46,71,92,41,Maintain
21223,30077,2024-07-23,171,89,85,20.48,76,100,34,Build Muscle
21225,30082,2022-12-10,171,63,101,21.67,88,108,30,Maintain
21229,30083,2023-07-18,192,61,92,20.56,90,99,30,Build Muscle
21236,30085,2022-07-19,193,72,94,11.93,78,90,32,Lose Fat
21237,30087,2022-09-20,185,78,99,14.01,75,86,47,Maintain
21245,30092,2023-04-24,196,61,101,24.62,84,87,33,Build Muscle
21248,30095,2023-02-25,153,63,85,23.48,85,87,44,Lose Fat
21249,30102,2023-11-30,185,58,110,12.48,98,110,48,Lose Fat
21252,30117,2023-12-23,178,88,88,24.17,78,109,34,Maintain
21255,30125,2024-06-25,191,69,108,10.5,87,95,50,Lose Fat
21257,30126,2021-07-22,190,63,102,21.52,87,109,35,Lose Fat
21260,30129,2023-09-26,169,82,117,18.17,80,104,44,Maintain
21265,30133,2022-03-18,166,79,93,15.37,82,95,47,Build Muscle
21269,30135,2023-02-27,158,73,94,20.79,77,108,46,Build Muscle
21272,30148,2022-01-03,182,63,95,18.17,96,101,45,Build Muscle
21278,30151,2023-06-04,173,75,107,15.81,71,96,44,Maintain
21280,30152,2022-10-13,153,75,113,13.9,74,94,46,Lose Fat
21281,30156,2022-02-09,179,59,91,14.79,92,95,38,Lose Fat
21284,30162,2023-04-08,173,75,112,13.74,81,92,39,Maintain
21290,30165,2024-01-06,189,84,119,23.58,92,108,37,Maintain
21292,30166,2023-09-15,180,89,97,18.25,80,107,42,Lose Fat
21294,30168,2022-08-02,195,71,119,11.69,85,109,39,Lose Fat
21300,30181,2022-12-22,183,59,111,16.97,81,100,36,Lose Fat
21305,30184,2021-12-23,153,77,101,20.34,74,98,42,Lose Fat
21308,30194,2023-08-31,187,64,85,12.01,73,93,37,Maintain
21310,30196,2022-04-01,150,86,101,13.39,91,88,39,Build Muscle
21313,30199,2022-08-13,195,65,103,17.99,97,102,30,Build Muscle
21319,30004,2022-06-01,163,67,109,13.61,99,100,47,Lose Fat
21321,30010,2023-09-03,187,68,116,22.97,90,90,39,Build Muscle
21326,30015,2022-06-21,175,68,91,23.2,87,101,36,Maintain
21332,30024,2024-04-19,157,82,118,16.08,82,94,45,Lose Fat
21337,30025,2025-02-06,151,91,98,12.65,91,108,36,Maintain
21346,30029,2022-07-25,181,76,109,10.3,85,101,40,Build Muscle
21347,30030,2023-01-16,151,69,113,12.15,81,97,41,Maintain
21350,30031,2022-04-13,159,77,95,15.76,71,98,49,Build Muscle
21352,30036,2022-10-22,196,89,104,16.94,75,87,45,Maintain
21354,30038,2021-09-10,170,60,97,17.06,90,108,47,Build Muscle
21355,30045,2024-07-10,193,78,86,12.53,87,106,50,Maintain
21360,30046,2021-12-22,150,73,92,13.44,73,105,37,Lose Fat
21361,30048,2024-03-02,167,93,118,13.23,77,99,37,Maintain
21370,30056,2024-03-14,200,88,99,16.19,86,90,40,Maintain
21371,30060,2023-08-07,174,79,88,12.41,74,96,39,Lose Fat
21374,30071,2022-09-04,167,77,95,16.54,92,101,49,Maintain
21376,30072,2022-11-14,156,57,111,14.76,98,100,43,Lose Fat
21377,30073,2022-09-08,164,93,112,16.62,85,92,49,Build Muscle
21389,30074,2022-09-27,185,63,85,17.28,81,94,48,Lose Fat
21391,30077,2023-06-18,164,88,105,21.66,71,86,36,Maintain
21394,30082,2023-06-21,174,81,94,18.48,77,104,44,Maintain
21402,30083,2025-04-11,159,81,110,23.22,88,110,45,Lose Fat
21407,30085,2023-05-12,195,89,110,21.1,97,88,34,Lose Fat
21409,30087,2022-06-26,154,63,109,13.24,70,88,31,Build Muscle
21416,30092,2022-02-27,198,74,96,15.76,92,106,44,Lose Fat
21429,30095,2022-07-14,174,83,112,10.21,77,101,45,Lose Fat
21433,30102,2022-07-22,158,68,102,12.78,97,104,44,Maintain
21435,30117,2022-10-30,195,95,117,18.68,87,92,44,Maintain
21436,30125,2023-08-20,196,68,119,13.39,95,93,45,Maintain
21438,30126,2022-08-19,184,57,92,10.75,100,103,44,Lose Fat
21450,30129,2022-04-26,180,92,119,22.46,76,86,33,Build Muscle
21457,30133,2021-09-14,178,75,101,10.01,87,102,44,Maintain
21458,30135,2023-09-28,162,56,110,19.49,93,110,37,Lose Fat
21468,30148,2023-10-23,175,65,111,10.3,98,87,38,Build Muscle
21471,30151,2023-09-05,170,56,91,18.27,79,96,36,Lose Fat
21473,30152,2023-01-27,182,65,86,14.69,71,91,37,Build Muscle
21476,30156,2022-01-21,181,55,118,23,84,87,42,Build Muscle
21477,30162,2023-02-02,193,77,102,16.2,82,110,50,Build Muscle
21478,30165,2024-06-12,186,74,100,17.38,90,96,35,Build Muscle
21484,30166,2023-05-09,172,79,86,24.1,75,93,31,Build Muscle
21488,30168,2023-01-05,169,67,99,13.18,98,91,49,Maintain
21500,30181,2022-05-20,171,60,114,10.24,70,104,39,Lose Fat
21503,30184,2023-03-26,174,57,119,19.57,86,102,49,Build Muscle
21505,30194,2022-11-11,169,93,86,14.9,74,95,39,Lose Fat
21509,30196,2022-04-27,166,69,99,12.85,95,104,43,Maintain
21511,30199,2023-09-27,194,72,118,13.8,97,88,34,Lose Fat
21516,30004,2024-01-06,187,58,101,20.2,82,87,39,Maintain
21517,30010,2022-12-05,151,64,87,23.59,70,88,38,Lose Fat
21519,30015,2024-03-19,180,61,98,16.38,71,107,32,Maintain
21529,30024,2022-03-16,192,70,115,10.56,92,107,48,Lose Fat
21536,30025,2023-01-13,155,67,87,12.1,81,96,36,Maintain
21539,30029,2022-04-19,190,57,96,14.06,84,91,34,Lose Fat
21552,30030,2023-12-09,158,64,114,24.14,96,99,47,Lose Fat
21556,30031,2022-10-26,182,71,112,22.17,95,93,41,Build Muscle
21562,30036,2024-03-22,151,86,89,12.83,96,107,46,Maintain
21564,30038,2022-03-12,157,81,109,20.36,95,109,40,Lose Fat
21565,30045,2023-07-22,191,84,91,22.41,94,96,47,Lose Fat
21576,30046,2022-04-25,157,88,99,18.95,84,108,45,Maintain
21589,30048,2023-01-11,186,81,91,21.44,77,88,37,Maintain
21592,30056,2025-02-02,198,70,106,22.86,82,95,43,Maintain
21596,30060,2023-07-13,150,59,94,21.47,72,89,38,Lose Fat
21598,30071,2023-07-16,200,57,96,15.3,94,105,50,Build Muscle
21599,30072,2021-12-26,185,94,102,16.76,88,97,43,Lose Fat
21603,30073,2024-01-23,194,82,88,10.69,97,108,35,Lose Fat
21605,30074,2023-07-28,177,77,86,10.39,91,99,31,Build Muscle
21617,30077,2023-08-06,170,73,91,12.86,88,105,43,Lose Fat
21618,30082,2022-08-21,175,70,117,15.15,82,109,34,Maintain
21621,30083,2022-10-13,153,76,93,10.08,92,90,48,Maintain
21622,30085,2025-01-22,162,55,107,24.87,98,91,41,Build Muscle
21626,30087,2024-05-17,161,73,98,13.78,85,110,37,Maintain
21633,30092,2023-07-03,186,82,118,23.12,70,100,42,Lose Fat
21637,30095,2025-01-05,166,64,87,17.79,100,102,32,Lose Fat
21640,30102,2022-08-23,180,86,98,19.31,73,106,48,Maintain
21654,30117,2023-10-16,187,55,87,21.18,87,109,49,Maintain
21670,30125,2022-04-09,195,79,90,24.28,100,92,44,Build Muscle
21677,30126,2024-04-01,170,94,90,22.45,71,85,33,Build Muscle
21679,30129,2024-11-06,183,92,106,24.35,84,97,43,Build Muscle
21688,30133,2023-12-07,155,89,97,18.39,96,93,48,Build Muscle
21689,30135,2023-11-09,187,84,114,13.09,72,96,34,Lose Fat
21695,30148,2024-03-13,151,77,119,16.88,79,89,35,Lose Fat
21706,30151,2023-08-29,169,62,118,24.73,74,89,45,Lose Fat
21710,30152,2023-02-18,197,76,105,13.07,98,92,39,Build Muscle
21715,30156,2023-03-23,170,57,111,23.07,82,85,50,Maintain
21720,30162,2022-06-10,199,90,104,17.71,90,104,32,Maintain
21721,30165,2023-04-29,196,85,113,22.32,79,92,34,Build Muscle
21724,30166,2023-12-21,168,87,87,15.05,71,108,31,Maintain
21737,30168,2024-09-28,184,64,113,19.62,98,103,43,Build Muscle
21741,30181,2024-09-09,156,93,90,14.68,94,104,46,Lose Fat
21743,30184,2022-07-07,181,93,92,22.57,73,88,50,Build Muscle
21746,30194,2024-06-22,189,69,100,15.43,81,109,41,Build Muscle
21748,30196,2023-01-19,158,60,95,19.57,84,101,35,Build Muscle
21756,30199,2022-05-12,168,63,99,14.94,93,94,35,Lose Fat
21758,30004,2022-03-21,167,68,91,19.02,85,96,47,Build Muscle
21762,30010,2024-04-13,189,81,100,12.71,99,91,33,Lose Fat
21763,30015,2021-11-19,193,83,110,17.72,95,108,31,Lose Fat
21764,30024,2023-08-02,198,71,95,22.76,100,92,42,Lose Fat
21767,30025,2023-12-17,181,62,96,19.9,98,107,50,Lose Fat
21768,30029,2024-07-24,177,71,108,22.65,77,97,44,Maintain
21778,30030,2022-02-16,165,59,104,18.22,88,97,50,Build Muscle
21782,30031,2023-10-10,194,93,97,19.99,80,92,48,Lose Fat
21786,30036,2024-12-28,173,62,102,20.71,98,87,39,Maintain
21799,30038,2024-04-19,162,79,104,22.13,88,97,37,Maintain
21804,30045,2023-06-11,193,74,93,21.87,75,91,45,Maintain
21805,30046,2024-03-19,153,85,93,20.4,93,107,36,Build Muscle
21816,30048,2023-12-30,193,93,98,15.91,92,109,44,Maintain
21834,30056,2023-06-22,159,85,120,22.15,86,109,45,Lose Fat
21838,30060,2022-11-09,160,83,87,13.71,86,87,36,Build Muscle
21844,30071,2022-08-01,189,58,101,14.08,96,89,46,Maintain
21852,30072,2023-10-15,188,59,113,14.73,78,98,50,Build Muscle
21853,30073,2022-03-19,159,93,104,22.82,94,96,37,Lose Fat
21860,30074,2022-01-11,178,81,89,17.14,87,85,33,Build Muscle
21868,30077,2024-07-26,160,66,107,15.11,81,108,43,Build Muscle
21871,30082,2022-08-05,161,85,97,16.35,71,87,36,Build Muscle
21877,30083,2022-08-26,192,67,97,19.03,88,106,41,Build Muscle
21879,30085,2021-10-18,166,93,94,13.9,95,97,32,Build Muscle
21888,30087,2023-10-15,160,63,96,13.94,70,106,42,Build Muscle
21894,30092,2025-04-12,192,66,86,14.38,87,92,31,Build Muscle
21897,30095,2023-09-13,175,66,105,24.85,78,87,42,Build Muscle
21899,30102,2022-02-16,166,55,103,14,74,105,49,Build Muscle
21907,30117,2024-08-10,163,78,120,21.57,78,100,50,Build Muscle
21910,30125,2021-10-05,174,95,90,18.22,83,94,44,Maintain
21913,30126,2022-02-11,184,78,88,19.02,85,90,38,Build Muscle
21915,30129,2023-02-24,153,59,96,11.37,97,100,38,Lose Fat
21921,30133,2023-08-07,166,58,115,18.61,88,95,38,Build Muscle
21935,30135,2024-02-08,197,84,101,22.38,82,103,40,Lose Fat
21945,30148,2023-10-23,161,68,114,21.92,93,107,43,Build Muscle
21949,30151,2024-07-17,198,63,112,12.81,98,91,45,Build Muscle
21950,30152,2023-05-28,192,63,107,23.33,84,109,47,Lose Fat
21952,30156,2022-01-18,153,55,96,10.49,91,101,43,Lose Fat
21953,30162,2023-07-12,182,86,120,21.81,76,108,35,Maintain
21956,30165,2023-01-24,171,76,106,19.68,72,94,34,Maintain
21957,30166,2023-06-06,166,79,111,10.94,79,92,50,Lose Fat
21968,30168,2023-09-06,154,91,105,21.32,93,90,33,Build Muscle
21976,30181,2024-08-03,161,57,117,12.58,72,95,44,Maintain
21978,30184,2022-06-19,187,83,100,23.98,96,85,38,Build Muscle
21979,30194,2025-05-01,188,91,104,19.66,90,94,39,Lose Fat
21983,30196,2024-08-02,158,77,109,23.12,97,95,36,Build Muscle
21989,30199,2023-10-28,188,75,104,22.27,80,96,42,Maintain
21991,30004,2022-11-04,176,66,87,13.31,97,88,36,Maintain
21993,30010,2023-04-18,197,55,89,21.21,100,106,40,Lose Fat
21997,30015,2024-01-11,151,90,100,10.13,91,93,34,Maintain
22001,30024,2022-09-27,153,57,116,22.69,79,90,31,Lose Fat
22006,30025,2023-02-01,158,67,98,11.81,87,96,39,Lose Fat
22009,30029,2024-08-09,150,86,85,17.55,72,102,35,Maintain
22018,30030,2022-04-08,159,60,89,15.86,84,98,48,Maintain
22031,30031,2024-08-18,157,93,91,18.99,96,103,35,Lose Fat
22043,30036,2023-11-19,166,68,98,14.27,70,110,45,Lose Fat
22047,30038,2023-03-14,158,85,102,10.19,87,106,31,Maintain
22059,30045,2023-01-28,152,68,96,12.32,93,100,49,Build Muscle
22062,30046,2022-09-09,191,62,99,13.11,98,101,31,Maintain
22063,30048,2023-03-02,167,65,112,10.91,88,94,41,Maintain
22064,30056,2024-03-22,153,70,89,14.82,87,97,49,Lose Fat
22065,30060,2022-06-16,154,79,95,15.17,78,101,50,Build Muscle
22069,30071,2023-10-14,184,80,107,21.44,96,86,31,Maintain
22074,30072,2023-11-27,197,65,108,17.93,87,95,35,Maintain
22076,30073,2022-04-03,167,66,99,20.76,87,97,45,Build Muscle
22077,30074,2023-06-02,173,66,97,13.76,91,101,36,Maintain
22079,30077,2022-12-27,198,93,91,12.62,70,90,48,Lose Fat
22081,30082,2023-05-20,198,59,100,21.91,74,108,49,Maintain
22083,30083,2024-06-12,183,67,100,17.47,79,85,31,Build Muscle
22089,30085,2023-08-22,191,73,117,19.97,75,93,43,Lose Fat
