Trainee ID,Membership ID,Branch ID,Date,Invoice Number,Payment Method,Total Amount
21746,3,2,2024-06-22,INV2746,Cash,15000
21747,4,4,2024-08-25,INV2747,Cash,16000
21748,5,2,2023-01-19,INV2748,Instapay,30000
21749,3,1,2024-03-28,INV2749,Credit Card,15000
21750,3,1,2022-11-05,INV2750,Credit Card,15000
21751,1,3,2024-07-20,INV2751,Credit Card,5000
21752,2,3,2024-03-21,INV2752,Credit Card,8000
21753,4,1,2022-11-22,INV2753,Credit Card,16000
21754,4,1,2022-10-24,INV2754,Instapay,16000
21755,3,3,2022-09-25,INV2755,Cash,15000
21756,5,2,2022-05-12,INV2756,Instapay,30000
21757,4,4,2025-01-28,INV2757,Instapay,16000
21758,3,2,2022-03-21,INV2758,Credit Card,15000
21759,4,4,2023-02-14,INV2759,Instapay,16000
21760,1,3,2024-02-20,INV2760,Credit Card,5000
21761,3,1,2023-11-19,INV2761,Instapay,15000
21762,1,2,2024-04-13,INV2762,Cash,5000
21763,3,2,2021-11-19,INV2763,Instapay,15000
21764,4,2,2023-08-02,INV2764,Cash,16000
21765,4,4,2023-04-10,INV2765,Cash,16000
21766,4,3,2023-03-18,INV2766,Credit Card,16000
21767,3,2,2023-12-17,INV2767,Cash,15000
21768,4,2,2024-07-24,INV2768,Instapay,16000
21769,1,1,2023-07-23,INV2769,Cash,5000
21770,3,1,2022-01-23,INV2770,Credit Card,15000
21771,3,3,2022-01-06,INV2771,Credit Card,15000
21772,5,3,2024-04-03,INV2772,Instapay,30000
21773,4,1,2022-12-29,INV2773,Instapay,16000
21774,4,1,2023-02-08,INV2774,Instapay,16000
21775,3,1,2022-08-23,INV2775,Instapay,15000
21776,5,4,2023-09-18,INV2776,Cash,30000
21777,3,1,2024-12-23,INV2777,Cash,15000
21778,5,2,2022-02-16,INV2778,Instapay,30000
21779,5,1,2022-09-01,INV2779,Cash,30000
21780,3,3,2023-05-15,INV2780,Credit Card,15000
21781,2,4,2023-08-28,INV2781,Cash,8000
21782,4,2,2023-10-10,INV2782,Instapay,16000
21783,4,1,2022-08-31,INV2783,Credit Card,16000
21784,3,4,2023-06-17,INV2784,Instapay,15000
21785,1,4,2024-11-02,INV2785,Instapay,5000
21786,1,2,2024-12-28,INV2786,Cash,5000
21787,2,1,2023-10-21,INV2787,Cash,8000
21788,4,4,2022-04-28,INV2788,Cash,16000
21789,1,4,2022-07-02,INV2789,Instapay,5000
21790,1,1,2022-09-18,INV2790,Instapay,5000
21791,2,4,2023-04-20,INV2791,Credit Card,8000
21792,2,1,2024-02-11,INV2792,Instapay,8000
21793,1,1,2023-09-05,INV2793,Instapay,5000
21794,2,1,2021-07-01,INV2794,Cash,8000
21795,1,1,2022-11-24,INV2795,Credit Card,5000
21796,3,3,2023-03-04,INV2796,Instapay,15000
21797,1,1,2022-04-15,INV2797,Instapay,5000
21798,4,4,2023-01-28,INV2798,Instapay,16000
21799,3,2,2024-04-19,INV2799,Cash,15000
21800,4,1,2025-04-22,INV2800,Credit Card,16000
21801,5,3,2023-11-07,INV2801,Instapay,30000
21802,3,1,2022-10-27,INV2802,Cash,15000
21803,1,1,2023-07-10,INV2803,Credit Card,5000
21804,4,2,2023-06-11,INV2804,Instapay,16000
21805,3,2,2024-03-19,INV2805,Cash,15000
21806,1,3,2024-01-14,INV2806,Credit Card,5000
21807,2,1,2022-12-26,INV2807,Cash,8000
21808,3,1,2023-05-15,INV2808,Credit Card,15000
21809,4,3,2024-01-10,INV2809,Credit Card,16000
21810,3,4,2025-01-08,INV2810,Cash,15000
21811,1,4,2022-04-30,INV2811,Cash,5000
21812,5,3,2022-02-28,INV2812,Cash,30000
21813,5,1,2023-06-28,INV2813,Cash,30000
21814,3,3,2023-07-10,INV2814,Instapay,15000
21815,4,1,2023-09-02,INV2815,Cash,16000
21816,2,2,2023-12-30,INV2816,Cash,8000
21817,4,3,2024-07-08,INV2817,Instapay,16000
21818,2,1,2024-03-14,INV2818,Cash,8000
21819,2,3,2023-01-03,INV2819,Instapay,8000
21820,5,3,2021-10-10,INV2820,Instapay,30000
21821,5,1,2022-01-12,INV2821,Instapay,30000
21822,2,1,2023-12-19,INV2822,Credit Card,8000
21823,2,1,2022-12-26,INV2823,Instapay,8000
21824,3,3,2023-12-30,INV2824,Cash,15000
21825,5,4,2024-02-05,INV2825,Credit Card,30000
21826,2,3,2023-03-13,INV2826,Credit Card,8000
21827,2,3,2022-10-31,INV2827,Credit Card,8000
21828,4,1,2025-04-05,INV2828,Instapay,16000
21829,1,3,2023-06-03,INV2829,Cash,5000
21830,3,3,2023-05-21,INV2830,Cash,15000
21831,2,4,2023-12-21,INV2831,Cash,8000
21832,1,1,2022-04-12,INV2832,Cash,5000
21833,1,3,2021-07-30,INV2833,Instapay,5000
21834,3,2,2023-06-22,INV2834,Instapay,15000
21835,5,1,2024-05-02,INV2835,Credit Card,30000
21836,1,4,2021-09-15,INV2836,Cash,5000
21837,2,3,2022-09-08,INV2837,Instapay,8000
21838,2,2,2022-11-09,INV2838,Instapay,8000
21839,5,3,2022-09-04,INV2839,Instapay,30000
21840,4,3,2022-10-09,INV2840,Credit Card,16000
21841,3,1,2023-02-23,INV2841,Cash,15000
21842,2,1,2022-08-04,INV2842,Credit Card,8000
21843,1,1,2023-09-23,INV2843,Credit Card,5000
21844,4,2,2022-08-01,INV2844,Instapay,16000
21845,4,3,2023-03-08,INV2845,Credit Card,16000
21846,2,1,2022-08-23,INV2846,Credit Card,8000
21847,5,4,2022-11-21,INV2847,Credit Card,30000
21848,2,1,2023-07-29,INV2848,Instapay,8000
21849,2,1,2022-12-14,INV2849,Credit Card,8000
21850,4,3,2024-11-30,INV2850,Instapay,16000
21851,4,3,2022-12-08,INV2851,Cash,16000
21852,5,2,2023-10-15,INV2852,Cash,30000
21853,4,2,2022-03-19,INV2853,Credit Card,16000
21854,5,1,2022-05-02,INV2854,Credit Card,30000
21855,1,3,2022-01-13,INV2855,Instapay,5000
21856,2,1,2023-12-01,INV2856,Credit Card,8000
21857,2,4,2024-05-10,INV2857,Instapay,8000
21858,2,3,2022-12-02,INV2858,Credit Card,8000
21859,3,3,2022-04-02,INV2859,Instapay,15000
21860,2,2,2022-01-11,INV2860,Cash,8000
21861,3,4,2024-12-04,INV2861,Instapay,15000
21862,2,1,2021-09-11,INV2862,Credit Card,8000
21863,4,3,2024-08-25,INV2863,Cash,16000
21864,4,1,2023-01-06,INV2864,Cash,16000
21865,3,3,2022-12-16,INV2865,Cash,15000
21866,5,1,2023-10-27,INV2866,Credit Card,30000
21867,5,4,2022-12-27,INV2867,Cash,30000
21868,3,2,2024-07-26,INV2868,Credit Card,15000
21869,1,4,2023-02-01,INV2869,Cash,5000
21870,2,1,2023-03-19,INV2870,Cash,8000
21871,1,2,2022-08-05,INV2871,Cash,5000
21872,2,4,2021-06-29,INV2872,Instapay,8000
21873,4,1,2022-12-12,INV2873,Cash,16000
21874,1,3,2025-01-23,INV2874,Credit Card,5000
21875,1,3,2025-05-08,INV2875,Instapay,5000
21876,1,1,2023-07-26,INV2876,Cash,5000
21877,3,2,2022-08-26,INV2877,Cash,15000
21878,5,3,2022-02-02,INV2878,Credit Card,30000
21879,3,2,2021-10-18,INV2879,Credit Card,15000
21880,4,3,2024-12-03,INV2880,Credit Card,16000
21881,2,1,2022-04-10,INV2881,Credit Card,8000
21882,2,4,2023-09-28,INV2882,Instapay,8000
21883,3,1,2022-06-05,INV2883,Cash,15000
21884,3,1,2023-10-12,INV2884,Cash,15000
21885,3,3,2025-02-17,INV2885,Instapay,15000
21886,1,1,2024-08-02,INV2886,Instapay,5000
21887,4,1,2025-03-25,INV2887,Credit Card,16000
21888,1,2,2023-10-15,INV2888,Credit Card,5000
21889,3,3,2023-11-14,INV2889,Credit Card,15000
21890,3,1,2023-05-20,INV2890,Cash,15000
21891,4,4,2024-07-27,INV2891,Instapay,16000
21892,2,1,2023-04-08,INV2892,Instapay,8000
21893,3,4,2021-12-29,INV2893,Cash,15000
21894,3,2,2025-04-12,INV2894,Cash,15000
21895,3,1,2022-08-26,INV2895,Cash,15000
21896,2,1,2023-11-17,INV2896,Cash,8000
21897,2,2,2023-09-13,INV2897,Credit Card,8000
21898,4,4,2023-05-06,INV2898,Instapay,16000
21899,2,2,2022-02-16,INV2899,Instapay,8000
21900,5,1,2022-12-10,INV2900,Credit Card,30000
21901,5,3,2023-11-04,INV2901,Instapay,30000
21902,2,3,2022-01-14,INV2902,Instapay,8000
21903,1,4,2024-04-05,INV2903,Instapay,5000
21904,1,4,2022-08-31,INV2904,Cash,5000
21905,2,3,2024-01-13,INV2905,Cash,8000
21906,1,4,2023-02-24,INV2906,Credit Card,5000
21907,3,2,2024-08-10,INV2907,Instapay,15000
21908,3,1,2024-04-15,INV2908,Cash,15000
21909,1,1,2023-08-23,INV2909,Credit Card,5000
21910,4,2,2021-10-05,INV2910,Credit Card,16000
21911,1,1,2022-11-03,INV2911,Cash,5000
21912,4,1,2022-11-24,INV2912,Cash,16000
21913,2,2,2022-02-11,INV2913,Instapay,8000
21914,2,4,2023-04-30,INV2914,Instapay,8000
21915,2,2,2023-02-24,INV2915,Credit Card,8000
21916,5,3,2022-07-19,INV2916,Credit Card,30000
21917,5,4,2022-08-30,INV2917,Cash,30000
21918,5,3,2022-09-13,INV2918,Credit Card,30000
21919,2,4,2024-04-19,INV2919,Credit Card,8000
21920,4,1,2023-07-13,INV2920,Credit Card,16000
21921,5,2,2023-08-07,INV2921,Cash,30000
21922,2,1,2022-03-17,INV2922,Credit Card,8000
21923,4,4,2023-02-05,INV2923,Instapay,16000
21924,1,4,2024-03-26,INV2924,Credit Card,5000
21925,5,3,2023-10-28,INV2925,Credit Card,30000
21926,4,1,2023-07-16,INV2926,Credit Card,16000
21927,4,3,2023-08-21,INV2927,Cash,16000
21928,1,3,2022-05-17,INV2928,Cash,5000
21929,4,1,2025-04-27,INV2929,Credit Card,16000
21930,2,1,2023-04-17,INV2930,Instapay,8000
21931,5,3,2023-12-31,INV2931,Cash,30000
21932,5,3,2023-05-31,INV2932,Instapay,30000
21933,1,4,2023-04-14,INV2933,Cash,5000
21934,5,5,2024-12-11,INV2934,Credit Card,30000
21935,5,2,2024-02-08,INV2935,Credit Card,30000
21936,3,1,2021-10-23,INV2936,Cash,15000
21937,1,1,2022-12-10,INV2937,Cash,5000
21938,2,5,2025-05-02,INV2938,Cash,8000
21939,3,4,2024-02-06,INV2939,Instapay,15000
21940,5,4,2023-07-21,INV2940,Credit Card,30000
21941,2,5,2022-07-30,INV2941,Instapay,8000
21942,1,4,2023-04-02,INV2942,Credit Card,5000
21943,1,1,2023-05-30,INV2943,Cash,5000
21944,2,1,2023-01-13,INV2944,Credit Card,8000
21945,2,2,2023-10-23,INV2945,Instapay,8000
21946,1,5,2023-07-23,INV2946,Credit Card,5000
21947,1,3,2022-06-21,INV2947,Cash,5000
21948,3,3,2021-12-19,INV2948,Credit Card,15000
21949,1,2,2024-07-17,INV2949,Cash,5000
21950,2,2,2023-05-28,INV2950,Instapay,8000
21951,2,4,2023-07-03,INV2951,Cash,8000
21952,5,2,2022-01-18,INV2952,Instapay,30000
21953,3,2,2023-07-12,INV2953,Instapay,15000
21954,2,3,2023-01-23,INV2954,Cash,8000
21955,3,4,2022-07-01,INV2955,Instapay,15000
21956,1,2,2023-01-24,INV2956,Cash,5000
21957,1,2,2023-06-06,INV2957,Instapay,5000
21958,2,4,2023-01-07,INV2958,Cash,8000
21959,2,5,2023-08-29,INV2959,Instapay,8000
21960,5,4,2024-12-15,INV2960,Cash,30000
21961,2,3,2021-06-23,INV2961,Cash,8000
21962,4,5,2021-12-06,INV2962,Cash,16000
21963,4,1,2021-12-01,INV2963,Credit Card,16000
21964,2,4,2024-08-03,INV2964,Instapay,8000
21965,2,3,2023-02-06,INV2965,Cash,8000
21966,2,3,2021-10-29,INV2966,Cash,8000
21967,5,4,2022-01-06,INV2967,Instapay,30000
21968,5,2,2023-09-06,INV2968,Instapay,30000
21969,1,4,2023-12-27,INV2969,Instapay,5000
21970,1,1,2023-03-25,INV2970,Credit Card,5000
21971,4,4,2022-10-24,INV2971,Credit Card,16000
21972,1,3,2023-03-22,INV2972,Cash,5000
21973,3,3,2022-11-17,INV2973,Credit Card,15000
21974,2,4,2024-07-17,INV2974,Credit Card,8000
21975,5,3,2023-12-11,INV2975,Instapay,30000
21976,5,2,2024-08-03,INV2976,Credit Card,30000
21977,5,4,2023-06-30,INV2977,Credit Card,30000
21978,2,2,2022-06-19,INV2978,Credit Card,8000
21979,4,2,2025-05-01,INV2979,Credit Card,16000
21980,4,3,2023-09-23,INV2980,Cash,16000
21981,2,4,2021-12-28,INV2981,Instapay,8000
21982,4,3,2023-06-24,INV2982,Cash,16000
21983,5,2,2024-08-02,INV2983,Cash,30000
21984,5,3,2022-08-24,INV2984,Instapay,30000
21985,4,4,2023-10-02,INV2985,Cash,16000
21986,1,4,2022-02-26,INV2986,Cash,5000
21987,1,1,2022-06-19,INV2987,Cash,5000
21988,4,1,2022-09-01,INV2988,Instapay,16000
21989,1,2,2023-10-28,INV2989,Instapay,5000
21990,4,1,2023-02-08,INV2990,Credit Card,16000
21991,5,2,2022-11-04,INV2991,Cash,30000
21992,2,3,2022-05-11,INV2992,Instapay,8000
21993,5,2,2023-04-18,INV2993,Cash,30000
21994,2,1,2021-12-01,INV2994,Credit Card,8000
21995,3,3,2022-06-16,INV2995,Instapay,15000
21996,5,1,2024-01-21,INV2996,Instapay,30000
21997,3,2,2024-01-11,INV2997,Credit Card,15000
21998,3,3,2023-02-05,INV2998,Credit Card,15000
21999,2,4,2023-09-03,INV2999,Instapay,8000
22000,1,1,2023-07-24,INV3000,Cash,5000
22001,5,2,2022-09-27,INV3001,Credit Card,30000
22002,1,3,2024-08-02,INV3002,Cash,5000
22003,2,1,2023-07-09,INV3003,Cash,8000
22004,5,1,2024-02-07,INV3004,Instapay,30000
22005,1,4,2024-11-13,INV3005,Instapay,5000
22006,4,2,2023-02-01,INV3006,Credit Card,16000
22007,3,3,2022-11-18,INV3007,Credit Card,15000
22008,5,3,2022-03-16,INV3008,Instapay,30000
22009,1,2,2024-08-09,INV3009,Instapay,5000
22010,4,3,2022-01-18,INV3010,Instapay,16000
22011,1,1,2022-08-16,INV3011,Credit Card,5000
22012,5,4,2023-09-22,INV3012,Instapay,30000
22013,1,4,2023-11-11,INV3013,Instapay,5000
22014,4,3,2022-09-22,INV3014,Instapay,16000
22015,1,4,2024-01-02,INV3015,Instapay,5000
22016,3,1,2021-12-25,INV3016,Credit Card,15000
22017,1,3,2022-07-29,INV3017,Credit Card,5000
22018,3,2,2022-04-08,INV3018,Credit Card,15000
22019,5,4,2022-09-16,INV3019,Credit Card,30000
22020,2,3,2022-12-12,INV3020,Instapay,8000
22021,1,1,2024-05-30,INV3021,Cash,5000
22022,3,3,2023-11-02,INV3022,Credit Card,15000
22023,5,3,2022-06-09,INV3023,Credit Card,30000
22024,5,1,2023-07-12,INV3024,Credit Card,30000
22025,1,1,2023-05-08,INV3025,Instapay,5000
22026,4,3,2022-03-05,INV3026,Cash,16000
22027,1,3,2023-06-11,INV3027,Credit Card,5000
22028,2,3,2022-10-20,INV3028,Cash,8000
22029,2,1,2022-11-21,INV3029,Cash,8000
22030,2,4,2024-10-20,INV3030,Cash,8000
22031,4,2,2024-08-18,INV3031,Instapay,16000
22032,5,4,2023-07-15,INV3032,Credit Card,30000
22033,5,4,2024-01-31,INV3033,Cash,30000
22034,2,1,2022-01-17,INV3034,Instapay,8000
22035,5,3,2025-03-07,INV3035,Credit Card,30000
22036,5,3,2023-02-03,INV3036,Cash,30000
22037,5,4,2021-10-15,INV3037,Instapay,30000
22038,2,3,2022-09-20,INV3038,Cash,8000
22039,1,3,2023-09-17,INV3039,Credit Card,5000
22040,3,4,2021-07-02,INV3040,Credit Card,15000
22041,5,3,2023-10-24,INV3041,Credit Card,30000
22042,4,3,2023-05-18,INV3042,Cash,16000
22043,3,2,2023-11-19,INV3043,Credit Card,15000
22044,3,3,2023-09-06,INV3044,Credit Card,15000
22045,1,1,2021-10-08,INV3045,Instapay,5000
22046,3,3,2022-02-28,INV3046,Instapay,15000
22047,5,2,2023-03-14,INV3047,Instapay,30000
22048,5,3,2024-08-01,INV3048,Credit Card,30000
22049,3,3,2024-08-15,INV3049,Credit Card,15000
22050,4,4,2023-01-01,INV3050,Cash,16000
22051,1,1,2023-01-04,INV3051,Credit Card,5000
22052,1,3,2023-05-13,INV3052,Instapay,5000
22053,4,3,2023-02-10,INV3053,Cash,16000
22054,2,3,2023-11-24,INV3054,Instapay,8000
22055,5,4,2023-12-07,INV3055,Credit Card,30000
22056,4,1,2023-01-09,INV3056,Cash,16000
22057,3,1,2022-03-27,INV3057,Instapay,15000
22058,3,3,2022-08-29,INV3058,Instapay,15000
22059,5,2,2023-01-28,INV3059,Instapay,30000
22060,1,4,2023-08-24,INV3060,Credit Card,5000
22061,4,4,2024-07-06,INV3061,Cash,16000
22062,4,2,2022-09-09,INV3062,Instapay,16000
22063,3,2,2023-03-02,INV3063,Credit Card,15000
22064,5,2,2024-03-22,INV3064,Credit Card,30000
22065,1,2,2022-06-16,INV3065,Cash,5000
22066,1,1,2023-01-07,INV3066,Credit Card,5000
22067,5,4,2023-08-31,INV3067,Cash,30000
22068,1,4,2023-10-22,INV3068,Credit Card,5000
22069,2,2,2023-10-14,INV3069,Cash,8000
22070,1,1,2022-04-27,INV3070,Cash,5000
22071,4,4,2025-01-30,INV3071,Credit Card,16000
22072,1,1,2023-01-20,INV3072,Instapay,5000
22073,4,1,2024-04-11,INV3073,Cash,16000
22074,3,2,2023-11-27,INV3074,Instapay,15000
22075,1,1,2021-06-08,INV3075,Cash,5000
22076,4,2,2022-04-03,INV3076,Instapay,16000
22077,1,2,2023-06-02,INV3077,Instapay,5000
22078,3,3,2022-10-03,INV3078,Credit Card,15000
22079,5,2,2022-12-27,INV3079,Credit Card,30000
22080,4,3,2021-12-11,INV3080,Credit Card,16000
22081,3,2,2023-05-20,INV3081,Cash,15000
22082,4,3,2022-02-25,INV3082,Instapay,16000
22083,5,2,2024-06-12,INV3083,Credit Card,30000
22084,4,1,2021-10-13,INV3084,Cash,16000
22085,4,1,2024-06-28,INV3085,Credit Card,16000
22086,2,4,2023-11-04,INV3086,Cash,8000
22087,2,1,2022-09-27,INV3087,Cash,8000
22088,5,1,2023-03-08,INV3088,Instapay,30000
22089,2,2,2023-08-22,INV3089,Cash,8000
22090,3,2,2024-03-30,INV3090,Credit Card,15000
22091,2,1,2023-10-27,INV3091,Cash,8000
22092,2,1,2022-04-06,INV3092,Credit Card,8000
22093,4,2,2023-09-21,INV3093,Credit Card,16000
22094,3,1,2024-06-30,INV3094,Instapay,15000
22095,4,2,2023-10-21,INV3095,Instapay,16000
22096,5,1,2023-11-01,INV3096,Cash,30000
22097,1,3,2021-10-09,INV3097,Cash,5000
22098,5,1,2022-04-19,INV3098,Cash,30000
22099,5,1,2023-11-09,INV3099,Credit Card,30000
22100,4,1,2022-02-16,INV3100,Cash,16000
22101,3,3,2023-08-14,INV3101,Credit Card,15000
22102,4,4,2023-08-06,INV3102,Cash,16000
22103,3,1,2023-05-04,INV3103,Credit Card,15000
22104,4,4,2023-12-22,INV3104,Credit Card,16000
22105,2,2,2023-07-28,INV3105,Instapay,8000
22106,2,4,2024-03-16,INV3106,Instapay,8000
22107,4,1,2025-01-17,INV3107,Instapay,16000
22108,5,4,2025-02-05,INV3108,Cash,30000
22109,1,1,2022-01-04,INV3109,Credit Card,5000
22110,2,1,2023-05-25,INV3110,Cash,8000
22111,3,4,2024-05-24,INV3111,Credit Card,15000
22112,4,1,2023-10-11,INV3112,Cash,16000
22113,5,1,2022-11-09,INV3113,Credit Card,30000
22114,5,4,2022-09-12,INV3114,Instapay,30000
22115,1,3,2023-09-09,INV3115,Cash,5000
22116,2,3,2022-02-12,INV3116,Instapay,8000
22117,5,2,2023-08-23,INV3117,Cash,30000
22118,4,1,2023-03-28,INV3118,Credit Card,16000
22119,3,4,2022-03-23,INV3119,Cash,15000
22120,4,1,2022-10-11,INV3120,Cash,16000
22121,4,1,2021-08-07,INV3121,Cash,16000
22122,2,1,2023-08-11,INV3122,Credit Card,8000
22123,5,1,2023-05-23,INV3123,Cash,30000
22124,1,3,2024-06-10,INV3124,Credit Card,5000
22125,5,4,2022-05-19,INV3125,Cash,30000
22126,2,1,2022-10-26,INV3126,Credit Card,8000
22127,2,3,2025-03-20,INV3127,Credit Card,8000
22128,3,2,2021-11-11,INV3128,Credit Card,15000
22129,5,3,2023-04-12,INV3129,Instapay,30000
22130,4,3,2022-03-02,INV3130,Cash,16000
22131,5,3,2023-10-31,INV3131,Credit Card,30000
22132,1,1,2022-11-13,INV3132,Instapay,5000
22133,1,1,2022-02-16,INV3133,Credit Card,5000
22134,3,2,2022-06-28,INV3134,Instapay,15000
22135,1,1,2024-02-13,INV3135,Cash,5000
22136,3,1,2022-10-15,INV3136,Instapay,15000
22137,2,1,2024-06-27,INV3137,Cash,8000
22138,2,2,2022-06-16,INV3138,Instapay,8000
22139,3,2,2022-04-16,INV3139,Credit Card,15000
22140,5,2,2023-09-20,INV3140,Instapay,30000
22141,4,3,2023-11-12,INV3141,Cash,16000
22142,1,1,2022-06-17,INV3142,Cash,5000
22143,1,1,2024-03-29,INV3143,Credit Card,5000
22144,3,3,2023-07-19,INV3144,Instapay,15000
22145,2,3,2022-10-20,INV3145,Cash,8000
22146,2,3,2022-02-22,INV3146,Cash,8000
22147,2,1,2023-05-08,INV3147,Instapay,8000
22148,2,2,2022-10-21,INV3148,Cash,8000
22149,2,3,2023-02-20,INV3149,Cash,8000
22150,1,2,2024-03-12,INV3150,Instapay,5000
22151,2,3,2023-04-08,INV3151,Cash,8000
22152,2,4,2023-09-11,INV3152,Instapay,8000
22153,1,3,2024-02-18,INV3153,Credit Card,5000
22154,4,1,2023-01-11,INV3154,Credit Card,16000
22155,4,3,2023-10-10,INV3155,Instapay,16000
22156,3,4,2023-02-24,INV3156,Instapay,15000
22157,1,2,2022-06-28,INV3157,Instapay,5000
22158,1,2,2022-07-05,INV3158,Cash,5000
22159,4,3,2023-10-25,INV3159,Cash,16000
22160,5,4,2023-12-08,INV3160,Instapay,30000
22161,1,4,2023-09-27,INV3161,Cash,5000
22162,4,2,2023-10-13,INV3162,Cash,16000
22163,3,1,2025-03-01,INV3163,Cash,15000
22164,1,3,2022-09-28,INV3164,Instapay,5000
22165,3,4,2024-04-28,INV3165,Cash,15000
22166,5,2,2023-12-03,INV3166,Cash,30000
22167,4,2,2023-05-22,INV3167,Cash,16000
22168,3,4,2023-10-30,INV3168,Instapay,15000
22169,5,2,2022-07-29,INV3169,Instapay,30000
22170,4,1,2023-03-15,INV3170,Cash,16000
22171,4,1,2023-11-20,INV3171,Credit Card,16000
22172,5,4,2023-08-07,INV3172,Cash,30000
22173,2,4,2023-06-25,INV3173,Instapay,8000
22174,5,3,2022-11-24,INV3174,Credit Card,30000
22175,1,2,2023-01-24,INV3175,Instapay,5000
22176,4,4,2023-08-12,INV3176,Credit Card,16000
22177,4,3,2023-01-25,INV3177,Instapay,16000
22178,5,3,2023-11-03,INV3178,Instapay,30000
22179,5,4,2024-05-12,INV3179,Instapay,30000
22180,1,1,2023-04-09,INV3180,Cash,5000
22181,3,2,2023-01-11,INV3181,Credit Card,15000
22182,3,2,2024-04-30,INV3182,Cash,15000
22183,4,1,2022-02-20,INV3183,Credit Card,16000
22184,3,4,2023-02-07,INV3184,Credit Card,15000
22185,4,2,2024-02-09,INV3185,Cash,16000
22186,2,4,2022-06-22,INV3186,Instapay,8000
22187,2,4,2022-11-07,INV3187,Credit Card,8000
22188,3,3,2021-09-10,INV3188,Cash,15000
22189,4,1,2022-02-13,INV3189,Cash,16000
22190,3,4,2022-06-19,INV3190,Credit Card,15000
22191,5,2,2022-10-20,INV3191,Instapay,30000
22192,5,1,2023-12-26,INV3192,Credit Card,30000
22193,1,2,2023-02-27,INV3193,Instapay,5000
22194,2,3,2023-09-12,INV3194,Instapay,8000
22195,4,2,2022-01-17,INV3195,Instapay,16000
22196,2,2,2021-08-11,INV3196,Instapay,8000
22197,1,1,2025-01-04,INV3197,Instapay,5000
22198,2,2,2022-02-02,INV3198,Instapay,8000
22199,2,4,2024-03-15,INV3199,Credit Card,8000
22200,4,2,2022-11-21,INV3200,Cash,16000
22201,2,3,2023-02-28,INV3201,Instapay,8000
22202,2,3,2023-05-10,INV3202,Instapay,8000
22203,5,2,2022-03-31,INV3203,Credit Card,30000
22204,4,3,2022-12-04,INV3204,Instapay,16000
22205,3,2,2023-01-18,INV3205,Credit Card,15000
22206,1,3,2023-04-23,INV3206,Credit Card,5000
22207,3,1,2025-01-13,INV3207,Instapay,15000
22208,2,3,2021-08-22,INV3208,Cash,8000
22209,4,4,2022-02-08,INV3209,Cash,16000
22210,2,1,2022-10-13,INV3210,Instapay,8000
22211,5,2,2022-12-17,INV3211,Instapay,30000
22212,3,4,2022-12-21,INV3212,Credit Card,15000
22213,4,2,2024-02-24,INV3213,Cash,16000
22214,4,2,2021-08-06,INV3214,Credit Card,16000
22215,1,2,2023-08-05,INV3215,Cash,5000
22216,4,4,2023-04-23,INV3216,Instapay,16000
22217,2,4,2023-07-21,INV3217,Cash,8000
22218,1,4,2024-03-13,INV3218,Credit Card,5000
22219,1,1,2023-07-27,INV3219,Cash,5000
22220,4,1,2023-04-25,INV3220,Credit Card,16000
22221,3,2,2023-02-13,INV3221,Instapay,15000
22222,4,3,2021-12-13,INV3222,Credit Card,16000
22223,1,2,2023-08-07,INV3223,Instapay,5000
22224,1,2,2023-09-08,INV3224,Instapay,5000
22225,5,1,2022-03-31,INV3225,Instapay,30000
22226,4,4,2021-08-13,INV3226,Cash,16000
22227,2,1,2023-05-07,INV3227,Credit Card,8000
22228,1,4,2024-05-23,INV3228,Credit Card,5000
22229,2,2,2021-11-14,INV3229,Credit Card,8000
22230,4,2,2024-06-06,INV3230,Cash,16000
22231,4,1,2023-03-17,INV3231,Cash,16000
22232,4,4,2023-05-27,INV3232,Credit Card,16000
22233,1,2,2023-09-08,INV3233,Cash,5000
22234,5,2,2024-05-25,INV3234,Credit Card,30000
22235,4,2,2023-03-21,INV3235,Cash,16000
22236,4,4,2023-06-15,INV3236,Instapay,16000
22237,5,1,2022-07-06,INV3237,Cash,30000
22238,3,2,2024-06-20,INV3238,Credit Card,15000
22239,3,1,2023-07-11,INV3239,Cash,15000
22240,5,2,2024-07-29,INV3240,Instapay,30000
22241,3,2,2024-10-26,INV3241,Instapay,15000
22242,4,1,2022-01-31,INV3242,Credit Card,16000
22243,4,3,2023-02-26,INV3243,Credit Card,16000
22244,3,4,2023-09-04,INV3244,Credit Card,15000
22245,3,4,2023-12-09,INV3245,Credit Card,15000
22246,4,3,2021-07-25,INV3246,Cash,16000
22247,3,2,2022-02-25,INV3247,Credit Card,15000
22248,5,2,2023-02-20,INV3248,Cash,30000
22249,5,4,2021-11-30,INV3249,Cash,30000
22250,3,3,2022-08-30,INV3250,Credit Card,15000
22251,4,3,2023-01-27,INV3251,Instapay,16000
22252,4,2,2022-05-01,INV3252,Instapay,16000
22253,4,2,2022-01-18,INV3253,Instapay,16000
22254,3,1,2023-01-13,INV3254,Cash,15000
22255,5,4,2023-06-30,INV3255,Credit Card,30000
22256,1,1,2024-02-29,INV3256,Cash,5000
22257,1,3,2023-03-11,INV3257,Credit Card,5000
22258,5,2,2022-07-30,INV3258,Cash,30000
22259,3,2,2023-07-02,INV3259,Instapay,15000
22260,5,2,2022-09-11,INV3260,Credit Card,30000
22261,4,2,2022-03-15,INV3261,Cash,16000
22262,1,2,2022-12-02,INV3262,Instapay,5000
