Trainee ID,Membership ID,Status,Start Date,Expiry Date
21831,2,Expired,2023-12-21,2024-06-21
21832,1,Expired,2022-04-12,2022-07-12
21833,1,Expired,2021-07-30,2021-10-30
21834,3,Expired,2023-06-22,2024-06-22
21835,5,Active,2024-05-02,2026-05-02
21836,1,Expired,2021-09-15,2021-12-15
21837,2,Expired,2022-09-08,2023-03-08
21838,2,Expired,2022-11-09,2023-05-09
21839,5,Expired,2022-09-04,2024-09-04
21840,4,Expired,2022-10-09,2023-10-09
21841,3,Expired,2023-02-23,2024-02-23
21842,2,Expired,2022-08-04,2023-02-04
21843,1,Expired,2023-09-23,2023-12-23
21844,4,Expired,2022-08-01,2023-08-01
21845,4,Expired,2023-03-08,2024-03-08
21846,2,Expired,2022-08-23,2023-02-23
21847,5,Expired,2022-11-21,2024-11-21
21848,2,Expired,2023-07-29,2024-01-29
21849,2,Expired,2022-12-14,2023-06-14
21850,4,Active,2024-11-30,2025-11-30
21851,4,Expired,2022-12-08,2023-12-08
21852,5,Expired,2023-10-15,2025-10-15
21853,4,Expired,2022-03-19,2023-03-19
21854,5,Expired,2022-05-02,2024-05-02
21855,1,Expired,2022-01-13,2022-04-13
21856,2,Expired,2023-12-01,2024-06-01
21857,2,Expired,2024-05-10,2024-11-10
21858,2,Expired,2022-12-02,2023-06-02
21859,3,Expired,2022-04-02,2023-04-02
21860,2,Expired,2022-01-11,2022-07-11
21861,3,Active,2024-12-04,2025-12-04
21862,2,Expired,2021-09-11,2022-03-11
21863,4,Expired,2024-08-25,2025-08-25
21864,4,Expired,2023-01-06,2024-01-06
21865,3,Expired,2022-12-16,2023-12-16
21866,5,Expired,2023-10-27,2025-10-27
21867,5,Expired,2022-12-27,2024-12-27
21868,3,Expired,2024-07-26,2025-07-26
21869,1,Expired,2023-02-01,2023-05-01
21870,2,Expired,2023-03-19,2023-09-19
21871,1,Expired,2022-08-05,2022-11-05
21872,2,Expired,2021-06-29,2021-12-29
21873,4,Expired,2022-12-12,2023-12-12
21874,1,Expired,2025-01-23,2025-04-23
21875,1,Expired,2025-05-08,2025-08-08
21876,1,Expired,2023-07-26,2023-10-26
21877,3,Expired,2022-08-26,2023-08-26
21878,5,Expired,2022-02-02,2024-02-02
21879,3,Expired,2021-10-18,2022-10-18
21880,4,Active,2024-12-03,2025-12-03
21881,2,Expired,2022-04-10,2022-10-10
21882,2,Expired,2023-09-28,2024-03-28
21883,3,Expired,2022-06-05,2023-06-05
21884,3,Expired,2023-10-12,2024-10-12
21885,3,Active,2025-02-17,2026-02-17
21886,1,Expired,2024-08-02,2024-11-02
21887,4,Active,2025-03-25,2026-03-25
21888,1,Expired,2023-10-15,2024-01-15
21889,3,Expired,2023-11-14,2024-11-14
21890,3,Expired,2023-05-20,2024-05-20
21891,4,Expired,2024-07-27,2025-07-27
21892,2,Expired,2023-04-08,2023-10-08
21893,3,Expired,2021-12-29,2022-12-29
21894,3,Active,2025-04-12,2026-04-12
21895,3,Expired,2022-08-26,2023-08-26
21896,2,Expired,2023-11-17,2024-05-17
21897,2,Expired,2023-09-13,2024-03-13
21898,4,Expired,2023-05-06,2024-05-06
21899,2,Expired,2022-02-16,2022-08-16
21900,5,Expired,2022-12-10,2024-12-10
21901,5,Expired,2023-11-04,2025-11-04
21902,2,Expired,2022-01-14,2022-07-14
21903,1,Expired,2024-04-05,2024-07-05
21904,1,Expired,2022-08-31,2022-11-30
21905,2,Expired,2024-01-13,2024-07-13
21906,1,Expired,2023-02-24,2023-05-24
21907,3,Expired,2024-08-10,2025-08-10
21908,3,Expired,2024-04-15,2025-04-15
21909,1,Expired,2023-08-23,2023-11-23
21910,4,Expired,2021-10-05,2022-10-05
21911,1,Expired,2022-11-03,2023-02-03
21912,4,Expired,2022-11-24,2023-11-24
21913,2,Expired,2022-02-11,2022-08-11
21914,2,Expired,2023-04-30,2023-10-30
21915,2,Expired,2023-02-24,2023-08-24
21916,5,Expired,2022-07-19,2024-07-19
21917,5,Expired,2022-08-30,2024-08-30
21918,5,Expired,2022-09-13,2024-09-13
21919,2,Expired,2024-04-19,2024-10-19
21920,4,Expired,2023-07-13,2024-07-13
21921,5,Expired,2023-08-07,2025-08-07
21922,2,Expired,2022-03-17,2022-09-17
21923,4,Expired,2023-02-05,2024-02-05
21924,1,Expired,2024-03-26,2024-06-26
21925,5,Expired,2023-10-28,2025-10-28
21926,4,Expired,2023-07-16,2024-07-16
21927,4,Expired,2023-08-21,2024-08-21
21928,1,Expired,2022-05-17,2022-08-17
21929,4,Active,2025-04-27,2026-04-27
21930,2,Expired,2023-04-17,2023-10-17
21931,5,Active,2023-12-31,2025-12-31
21932,5,Expired,2023-05-31,2025-05-31
21933,1,Expired,2023-04-14,2023-07-14
21934,5,Active,2024-12-11,2026-12-11
21935,5,Active,2024-02-08,2026-02-08
21936,3,Expired,2021-10-23,2022-10-23
21937,1,Expired,2022-12-10,2023-03-10
21938,2,Expired,2025-05-02,2025-11-02
21939,3,Expired,2024-02-06,2025-02-06
21940,5,Expired,2023-07-21,2025-07-21
21941,2,Expired,2022-07-30,2023-01-30
21942,1,Expired,2023-04-02,2023-07-02
21943,1,Expired,2023-05-30,2023-08-30
21944,2,Expired,2023-01-13,2023-07-13
21945,2,Expired,2023-10-23,2024-04-23
21946,1,Expired,2023-07-23,2023-10-23
21947,1,Expired,2022-06-21,2022-09-21
21948,3,Expired,2021-12-19,2022-12-19
21949,1,Expired,2024-07-17,2024-10-17
21950,2,Expired,2023-05-28,2023-11-28
21951,2,Expired,2023-07-03,2024-01-03
21952,5,Expired,2022-01-18,2024-01-18
21953,3,Expired,2023-07-12,2024-07-12
21954,2,Expired,2023-01-23,2023-07-23
21955,3,Expired,2022-07-01,2023-07-01
21956,1,Expired,2023-01-24,2023-04-24
21957,1,Expired,2023-06-06,2023-09-06
21958,2,Expired,2023-01-07,2023-07-07
21959,2,Expired,2023-08-29,2024-02-29
21960,5,Active,2024-12-15,2026-12-15
21961,2,Expired,2021-06-23,2021-12-23
21962,4,Expired,2021-12-06,2022-12-06
21963,4,Expired,2021-12-01,2022-12-01
21964,2,Expired,2024-08-03,2025-02-03
21965,2,Expired,2023-02-06,2023-08-06
21966,2,Expired,2021-10-29,2022-04-29
21967,5,Expired,2022-01-06,2024-01-06
21968,5,Expired,2023-09-06,2025-09-06
21969,1,Expired,2023-12-27,2024-03-27
21970,1,Expired,2023-03-25,2023-06-25
21971,4,Expired,2022-10-24,2023-10-24
21972,1,Expired,2023-03-22,2023-06-22
21973,3,Expired,2022-11-17,2023-11-17
21974,2,Expired,2024-07-17,2025-01-17
21975,5,Active,2023-12-11,2025-12-11
21976,5,Active,2024-08-03,2026-08-03
21977,5,Expired,2023-06-30,2025-06-30
21978,2,Expired,2022-06-19,2022-12-19
21979,4,Active,2025-05-01,2026-05-01
21980,4,Expired,2023-09-23,2024-09-23
21981,2,Expired,2021-12-28,2022-06-28
21982,4,Expired,2023-06-24,2024-06-24
21983,5,Active,2024-08-02,2026-08-02
21984,5,Expired,2022-08-24,2024-08-24
21985,4,Expired,2023-10-02,2024-10-02
21986,1,Expired,2022-02-26,2022-05-26
21987,1,Expired,2022-06-19,2022-09-19
21988,4,Expired,2022-09-01,2023-09-01
21989,1,Expired,2023-10-28,2024-01-28
21990,4,Expired,2023-02-08,2024-02-08
21991,5,Expired,2022-11-04,2024-11-04
21992,2,Expired,2022-05-11,2022-11-11
21993,5,Expired,2023-04-18,2025-04-18
21994,2,Expired,2021-12-01,2022-06-01
21995,3,Expired,2022-06-16,2023-06-16
21996,5,Active,2024-01-21,2026-01-21
21997,3,Expired,2024-01-11,2025-01-11
21998,3,Expired,2023-02-05,2024-02-05
21999,2,Expired,2023-09-03,2024-03-03
22000,1,Expired,2023-07-24,2023-10-24
22001,5,Expired,2022-09-27,2024-09-27
22002,1,Expired,2024-08-02,2024-11-02
22003,2,Expired,2023-07-09,2024-01-09
22004,5,Active,2024-02-07,2026-02-07
22005,1,Expired,2024-11-13,2025-02-13
22006,4,Expired,2023-02-01,2024-02-01
22007,3,Expired,2022-11-18,2023-11-18
22008,5,Expired,2022-03-16,2024-03-16
22009,1,Expired,2024-08-09,2024-11-09
22010,4,Expired,2022-01-18,2023-01-18
22011,1,Expired,2022-08-16,2022-11-16
22012,5,Expired,2023-09-22,2025-09-22
22013,1,Expired,2023-11-11,2024-02-11
22014,4,Expired,2022-09-22,2023-09-22
22015,1,Expired,2024-01-02,2024-04-02
22016,3,Expired,2021-12-25,2022-12-25
22017,1,Expired,2022-07-29,2022-10-29
22018,3,Expired,2022-04-08,2023-04-08
22019,5,Expired,2022-09-16,2024-09-16
22020,2,Expired,2022-12-12,2023-06-12
22021,1,Expired,2024-05-30,2024-08-30
22022,3,Expired,2023-11-02,2024-11-02
22023,5,Expired,2022-06-09,2024-06-09
22024,5,Expired,2023-07-12,2025-07-12
22025,1,Expired,2023-05-08,2023-08-08
22026,4,Expired,2022-03-05,2023-03-05
22027,1,Expired,2023-06-11,2023-09-11
22028,2,Expired,2022-10-20,2023-04-20
22029,2,Expired,2022-11-21,2023-05-21
22030,2,Expired,2024-10-20,2025-04-20
22031,4,Expired,2024-08-18,2025-08-18
22032,5,Expired,2023-07-15,2025-07-15
22033,5,Active,2024-01-31,2026-01-31
22034,2,Expired,2022-01-17,2022-07-17
22035,5,Active,2025-03-07,2027-03-07
22036,5,Expired,2023-02-03,2025-02-03
22037,5,Expired,2021-10-15,2023-10-15
22038,2,Expired,2022-09-20,2023-03-20
22039,1,Expired,2023-09-17,2023-12-17
22040,3,Expired,2021-07-02,2022-07-02
22041,5,Expired,2023-10-24,2025-10-24
22042,4,Expired,2023-05-18,2024-05-18
22043,3,Expired,2023-11-19,2024-11-19
22044,3,Expired,2023-09-06,2024-09-06
22045,1,Expired,2021-10-08,2022-01-08
22046,3,Expired,2022-02-28,2023-02-28
22047,5,Expired,2023-03-14,2025-03-14
22048,5,Active,2024-08-01,2026-08-01
22049,3,Expired,2024-08-15,2025-08-15
22050,4,Expired,2023-01-01,2024-01-01
22051,1,Expired,2023-01-04,2023-04-04
22052,1,Expired,2023-05-13,2023-08-13
22053,4,Expired,2023-02-10,2024-02-10
22054,2,Expired,2023-11-24,2024-05-24
22055,5,Active,2023-12-07,2025-12-07
22056,4,Expired,2023-01-09,2024-01-09
22057,3,Expired,2022-03-27,2023-03-27
22058,3,Expired,2022-08-29,2023-08-29
22059,5,Expired,2023-01-28,2025-01-28
22060,1,Expired,2023-08-24,2023-11-24
22061,4,Expired,2024-07-06,2025-07-06
22062,4,Expired,2022-09-09,2023-09-09
22063,3,Expired,2023-03-02,2024-03-02
22064,5,Active,2024-03-22,2026-03-22
22065,1,Expired,2022-06-16,2022-09-16
22066,1,Expired,2023-01-07,2023-04-07
22067,5,Expired,2023-08-31,2025-08-31
22068,1,Expired,2023-10-22,2024-01-22
22069,2,Expired,2023-10-14,2024-04-14
22070,1,Expired,2022-04-27,2022-07-27
22071,4,Active,2025-01-30,2026-01-30
22072,1,Expired,2023-01-20,2023-04-20
22073,4,Expired,2024-04-11,2025-04-11
22074,3,Expired,2023-11-27,2024-11-27
22075,1,Expired,2021-06-08,2021-09-08
22076,4,Expired,2022-04-03,2023-04-03
22077,1,Expired,2023-06-02,2023-09-02
22078,3,Expired,2022-10-03,2023-10-03
22079,5,Expired,2022-12-27,2024-12-27
22080,4,Expired,2021-12-11,2022-12-11
22081,3,Expired,2023-05-20,2024-05-20
22082,4,Expired,2022-02-25,2023-02-25
22083,5,Active,2024-06-12,2026-06-12
22084,4,Expired,2021-10-13,2022-10-13
22085,4,Expired,2024-06-28,2025-06-28
22086,2,Expired,2023-11-04,2024-05-04
22087,2,Expired,2022-09-27,2023-03-27
22088,5,Expired,2023-03-08,2025-03-08
22089,2,Expired,2023-08-22,2024-02-22
22090,3,Expired,2024-03-30,2025-03-30
22091,2,Expired,2023-10-27,2024-04-27
22092,2,Expired,2022-04-06,2022-10-06
22093,4,Expired,2023-09-21,2024-09-21
22094,3,Expired,2024-06-30,2025-06-30
22095,4,Expired,2023-10-21,2024-10-21
22096,5,Expired,2023-11-01,2025-11-01
22097,1,Expired,2021-10-09,2022-01-09
22098,5,Expired,2022-04-19,2024-04-19
22099,5,Expired,2023-11-09,2025-11-09
22100,4,Expired,2022-02-16,2023-02-16
22101,3,Expired,2023-08-14,2024-08-14
22102,4,Expired,2023-08-06,2024-08-06
22103,3,Expired,2023-05-04,2024-05-04
22104,4,Expired,2023-12-22,2024-12-22
22105,2,Expired,2023-07-28,2024-01-28
22106,2,Expired,2024-03-16,2024-09-16
22107,4,Active,2025-01-17,2026-01-17
22108,5,Active,2025-02-05,2027-02-05
22109,1,Expired,2022-01-04,2022-04-04
22110,2,Expired,2023-05-25,2023-11-25
22111,3,Expired,2024-05-24,2025-05-24
22112,4,Expired,2023-10-11,2024-10-11
22113,5,Expired,2022-11-09,2024-11-09
22114,5,Expired,2022-09-12,2024-09-12
22115,1,Expired,2023-09-09,2023-12-09
22116,2,Expired,2022-02-12,2022-08-12
22117,5,Expired,2023-08-23,2025-08-23
22118,4,Expired,2023-03-28,2024-03-28
22119,3,Expired,2022-03-23,2023-03-23
22120,4,Expired,2022-10-11,2023-10-11
22121,4,Expired,2021-08-07,2022-08-07
22122,2,Expired,2023-08-11,2024-02-11
22123,5,Expired,2023-05-23,2025-05-23
22124,1,Expired,2024-06-10,2024-09-10
22125,5,Expired,2022-05-19,2024-05-19
22126,2,Expired,2022-10-26,2023-04-26
22127,2,Expired,2025-03-20,2025-09-20
22128,3,Expired,2021-11-11,2022-11-11
22129,5,Expired,2023-04-12,2025-04-12
22130,4,Expired,2022-03-02,2023-03-02
22131,5,Expired,2023-10-31,2025-10-31
22132,1,Expired,2022-11-13,2023-02-13
22133,1,Expired,2022-02-16,2022-05-16
22134,3,Expired,2022-06-28,2023-06-28
22135,1,Expired,2024-02-13,2024-05-13
22136,3,Expired,2022-10-15,2023-10-15
22137,2,Expired,2024-06-27,2024-12-27
22138,2,Expired,2022-06-16,2022-12-16
22139,3,Expired,2022-04-16,2023-04-16
22140,5,Expired,2023-09-20,2025-09-20
22141,4,Expired,2023-11-12,2024-11-12
22142,1,Expired,2022-06-17,2022-09-17
22143,1,Expired,2024-03-29,2024-06-29
22144,3,Expired,2023-07-19,2024-07-19
22145,2,Expired,2022-10-20,2023-04-20
22146,2,Expired,2022-02-22,2022-08-22
22147,2,Expired,2023-05-08,2023-11-08
22148,2,Expired,2022-10-21,2023-04-21
22149,2,Expired,2023-02-20,2023-08-20
22150,1,Expired,2024-03-12,2024-06-12
22151,2,Expired,2023-04-08,2023-10-08
22152,2,Expired,2023-09-11,2024-03-11
22153,1,Expired,2024-02-18,2024-05-18
22154,4,Expired,2023-01-11,2024-01-11
22155,4,Expired,2023-10-10,2024-10-10
22156,3,Expired,2023-02-24,2024-02-24
22157,1,Expired,2022-06-28,2022-09-28
22158,1,Expired,2022-07-05,2022-10-05
22159,4,Expired,2023-10-25,2024-10-25
22160,5,Active,2023-12-08,2025-12-08
22161,1,Expired,2023-09-27,2023-12-27
22162,4,Expired,2023-10-13,2024-10-13
22163,3,Active,2025-03-01,2026-03-01
22164,1,Expired,2022-09-28,2022-12-28
22165,3,Expired,2024-04-28,2025-04-28
22166,5,Active,2023-12-03,2025-12-03
22167,4,Expired,2023-05-22,2024-05-22
22168,3,Expired,2023-10-30,2024-10-30
22169,5,Expired,2022-07-29,2024-07-29
22170,4,Expired,2023-03-15,2024-03-15
22171,4,Expired,2023-11-20,2024-11-20
22172,5,Expired,2023-08-07,2025-08-07
22173,2,Expired,2023-06-25,2023-12-25
22174,5,Expired,2022-11-24,2024-11-24
22175,1,Expired,2023-01-24,2023-04-24
22176,4,Expired,2023-08-12,2024-08-12
22177,4,Expired,2023-01-25,2024-01-25
22178,5,Expired,2023-11-03,2025-11-03
22179,5,Active,2024-05-12,2026-05-12
22180,1,Expired,2023-04-09,2023-07-09
22181,3,Expired,2023-01-11,2024-01-11
22182,3,Expired,2024-04-30,2025-04-30
22183,4,Expired,2022-02-20,2023-02-20
22184,3,Expired,2023-02-07,2024-02-07
22185,4,Expired,2024-02-09,2025-02-09
22186,2,Expired,2022-06-22,2022-12-22
22187,2,Expired,2022-11-07,2023-05-07
22188,3,Expired,2021-09-10,2022-09-10
22189,4,Expired,2022-02-13,2023-02-13
22190,3,Expired,2022-06-19,2023-06-19
22191,5,Expired,2022-10-20,2024-10-20
22192,5,Active,2023-12-26,2025-12-26
22193,1,Expired,2023-02-27,2023-05-27
22194,2,Expired,2023-09-12,2024-03-12
22195,4,Expired,2022-01-17,2023-01-17
22196,2,Expired,2021-08-11,2022-02-11
22197,1,Expired,2025-01-04,2025-04-04
22198,2,Expired,2022-02-02,2022-08-02
22199,2,Expired,2024-03-15,2024-09-15
22200,4,Expired,2022-11-21,2023-11-21
22201,2,Expired,2023-02-28,2023-08-28
22202,2,Expired,2023-05-10,2023-11-10
22203,5,Expired,2022-03-31,2024-03-31
22204,4,Expired,2022-12-04,2023-12-04
22205,3,Expired,2023-01-18,2024-01-18
22206,1,Expired,2023-04-23,2023-07-23
22207,3,Active,2025-01-13,2026-01-13
22208,2,Expired,2021-08-22,2022-02-22
22209,4,Expired,2022-02-08,2023-02-08
22210,2,Expired,2022-10-13,2023-04-13
22211,5,Expired,2022-12-17,2024-12-17
22212,3,Expired,2022-12-21,2023-12-21
22213,4,Expired,2024-02-24,2025-02-24
22214,4,Expired,2021-08-06,2022-08-06
22215,1,Expired,2023-08-05,2023-11-05
22216,4,Expired,2023-04-23,2024-04-23
22217,2,Expired,2023-07-21,2024-01-21
22218,1,Expired,2024-03-13,2024-06-13
22219,1,Expired,2023-07-27,2023-10-27
22220,4,Expired,2023-04-25,2024-04-25
22221,3,Expired,2023-02-13,2024-02-13
22222,4,Expired,2021-12-13,2022-12-13
22223,1,Expired,2023-08-07,2023-11-07
22224,1,Expired,2023-09-08,2023-12-08
22225,5,Expired,2022-03-31,2024-03-31
22226,4,Expired,2021-08-13,2022-08-13
22227,2,Expired,2023-05-07,2023-11-07
22228,1,Expired,2024-05-23,2024-08-23
22229,2,Expired,2021-11-14,2022-05-14
22230,4,Expired,2024-06-06,2025-06-06
22231,4,Expired,2023-03-17,2024-03-17
22232,4,Expired,2023-05-27,2024-05-27
22233,1,Expired,2023-09-08,2023-12-08
22234,5,Active,2024-05-25,2026-05-25
22235,4,Expired,2023-03-21,2024-03-21
22236,4,Expired,2023-06-15,2024-06-15
22237,5,Expired,2022-07-06,2024-07-06
22238,3,Expired,2024-06-20,2025-06-20
22239,3,Expired,2023-07-11,2024-07-11
22240,5,Active,2024-07-29,2026-07-29
22241,3,Expired,2024-10-26,2025-10-26
22242,4,Expired,2022-01-31,2023-01-31
22243,4,Expired,2023-02-26,2024-02-26
22244,3,Expired,2023-09-04,2024-09-04
22245,3,Expired,2023-12-09,2024-12-09
22246,4,Expired,2021-07-25,2022-07-25
22247,3,Expired,2022-02-25,2023-02-25
22248,5,Expired,2023-02-20,2025-02-20
22249,5,Expired,2021-11-30,2023-11-30
22250,3,Expired,2022-08-30,2023-08-30
22251,4,Expired,2023-01-27,2024-01-27
22252,4,Expired,2022-05-01,2023-05-01
22253,4,Expired,2022-01-18,2023-01-18
22254,3,Expired,2023-01-13,2024-01-13
22255,5,Expired,2023-06-30,2025-06-30
22256,1,Expired,2024-02-29,2024-05-29
22257,1,Expired,2023-03-11,2023-06-11
22258,5,Expired,2022-07-30,2024-07-30
22259,3,Expired,2023-07-02,2024-07-02
22260,5,Expired,2022-09-11,2024-09-11
22261,4,Expired,2022-03-15,2023-03-15
22262,1,Expired,2022-12-02,2023-03-02
22263,3,Expired,2023-02-10,2024-02-10
22264,4,Expired,2024-05-10,2025-05-10
22265,5,Expired,2023-04-04,2025-04-04
22266,3,Expired,2022-02-25,2023-02-25
22267,1,Expired,2022-07-09,2022-10-09
22268,5,Active,2024-03-28,2026-03-28
22269,1,Expired,2022-07-01,2022-10-01
22270,4,Expired,2024-06-21,2025-06-21
22271,1,Expired,2023-10-11,2024-01-11
22272,5,Expired,2023-04-26,2025-04-26
22273,4,Expired,2022-12-12,2023-12-12
22274,4,Expired,2023-03-06,2024-03-06
22275,4,Expired,2022-11-21,2023-11-21
22276,3,Expired,2024-01-16,2025-01-16
22277,3,Expired,2022-03-16,2023-03-16
22278,5,Expired,2021-11-09,2023-11-09
22279,1,Expired,2023-08-27,2023-11-27
22280,4,Expired,2024-05-15,2025-05-15
22281,5,Expired,2023-05-15,2025-05-15
22282,2,Expired,2023-09-19,2024-03-19
22283,1,Expired,2023-03-29,2023-06-29
22284,4,Expired,2022-12-20,2023-12-20
22285,3,Expired,2021-08-10,2022-08-10
22286,4,Expired,2023-02-21,2024-02-21
22287,2,Expired,2023-05-13,2023-11-13
22288,1,Expired,2024-11-24,2025-02-24
22289,1,Expired,2022-12-08,2023-03-08
22290,3,Expired,2022-10-15,2023-10-15
22291,2,Expired,2021-11-07,2022-05-07
22292,5,Active,2023-12-13,2025-12-13
22293,5,Active,2024-03-23,2026-03-23
22294,4,Expired,2024-01-28,2025-01-28
22295,1,Expired,2024-02-06,2024-05-06
22296,4,Expired,2024-05-27,2025-05-27
22297,2,Expired,2023-05-25,2023-11-25
22298,3,Expired,2023-08-04,2024-08-04
22299,5,Active,2024-11-20,2026-11-20
22300,2,Expired,2024-07-20,2025-01-20
22301,1,Expired,2024-02-09,2024-05-09
22302,2,Expired,2022-05-17,2022-11-17
22303,5,Expired,2023-09-08,2025-09-08
22304,5,Active,2023-12-16,2025-12-16
22305,1,Expired,2022-02-23,2022-05-23
22306,3,Expired,2022-11-03,2023-11-03
22307,4,Expired,2021-09-02,2022-09-02
22308,3,Active,2024-12-06,2025-12-06
22309,4,Expired,2023-05-04,2024-05-04
22310,4,Expired,2022-01-06,2023-01-06
22311,5,Expired,2022-11-16,2024-11-16
22312,2,Expired,2021-06-30,2021-12-30
22313,3,Expired,2023-04-23,2024-04-23
22314,2,Expired,2022-02-22,2022-08-22
22315,3,Expired,2023-06-13,2024-06-13
22316,3,Expired,2023-03-06,2024-03-06
22317,2,Expired,2022-02-19,2022-08-19
22318,1,Expired,2024-03-28,2024-06-28
22319,1,Expired,2023-10-28,2024-01-28
22320,3,Expired,2022-03-29,2023-03-29
22321,3,Expired,2023-08-26,2024-08-26
22322,2,Expired,2022-02-03,2022-08-03
22323,1,Expired,2022-10-22,2023-01-22
22324,3,Expired,2021-08-01,2022-08-01
22325,5,Expired,2021-09-20,2023-09-20
22326,1,Expired,2022-06-19,2022-09-19
22327,2,Expired,2023-03-09,2023-09-09
22328,4,Expired,2022-06-10,2023-06-10
22329,5,Expired,2022-03-30,2024-03-30
22330,3,Expired,2024-01-07,2025-01-07
22331,4,Expired,2024-01-31,2025-01-31
22332,1,Expired,2024-02-24,2024-05-24
22333,5,Expired,2022-10-27,2024-10-27
22334,2,Expired,2024-03-18,2024-09-18
22335,1,Expired,2025-05-03,2025-08-03
22336,4,Expired,2023-08-24,2024-08-24
22337,3,Expired,2022-10-21,2023-10-21
22338,4,Expired,2022-01-19,2023-01-19
22339,4,Expired,2024-04-27,2025-04-27
22340,5,Expired,2023-07-19,2025-07-19
22341,5,Expired,2022-01-10,2024-01-10
22342,3,Expired,2023-09-29,2024-09-29
22343,2,Expired,2024-05-18,2024-11-18
22344,1,Expired,2022-12-05,2023-03-05
22345,5,Expired,2022-07-20,2024-07-20
22346,4,Expired,2022-12-26,2023-12-26
22347,4,Expired,2022-11-22,2023-11-22
22348,4,Expired,2022-08-30,2023-08-30
22349,2,Expired,2023-05-21,2023-11-21
22350,1,Expired,2022-12-04,2023-03-04
22351,2,Expired,2024-05-31,2024-11-30
22352,1,Expired,2022-04-21,2022-07-21
22353,5,Expired,2023-08-26,2025-08-26
22354,4,Expired,2023-12-01,2024-12-01
22355,4,Expired,2022-04-09,2023-04-09
22356,3,Expired,2022-10-04,2023-10-04
22357,4,Expired,2023-11-03,2024-11-03
22358,3,Expired,2023-11-08,2024-11-08
22359,4,Expired,2022-04-19,2023-04-19
22360,4,Expired,2021-12-04,2022-12-04
22361,3,Expired,2022-11-25,2023-11-25
22362,5,Expired,2021-12-28,2023-12-28
22363,2,Expired,2022-02-01,2022-08-01
22364,2,Expired,2024-07-07,2025-01-07
22365,2,Expired,2021-10-23,2022-04-23
22366,1,Expired,2024-07-09,2024-10-09
22367,3,Expired,2022-09-24,2023-09-24
22368,1,Expired,2024-03-03,2024-06-03
22369,5,Expired,2023-09-24,2025-09-24
22370,3,Expired,2022-08-28,2023-08-28
22371,4,Expired,2024-06-12,2025-06-12
22372,3,Expired,2022-02-18,2023-02-18
22373,5,Expired,2023-05-21,2025-05-21
22374,5,Expired,2023-06-19,2025-06-19
22375,3,Expired,2023-04-03,2024-04-03
22376,2,Expired,2023-10-19,2024-04-19
22377,3,Expired,2022-08-18,2023-08-18
22378,3,Expired,2024-03-21,2025-03-21
22379,2,Expired,2023-02-24,2023-08-24
22380,5,Expired,2021-06-24,2023-06-24
22381,2,Expired,2023-10-21,2024-04-21
22382,2,Expired,2024-04-13,2024-10-13
22383,4,Expired,2023-11-21,2024-11-21
22384,3,Expired,2024-05-21,2025-05-21
22385,2,Expired,2024-05-24,2024-11-24
22386,5,Active,2024-12-09,2026-12-09
22387,1,Expired,2023-04-29,2023-07-29
22388,2,Expired,2022-04-26,2022-10-26
22389,2,Expired,2022-07-17,2023-01-17
22390,1,Expired,2022-12-05,2023-03-05
22391,3,Expired,2023-02-01,2024-02-01
22392,5,Expired,2022-05-09,2024-05-09
22393,1,Expired,2022-01-30,2022-04-30
22394,2,Expired,2023-11-27,2024-05-27
22395,1,Expired,2023-01-14,2023-04-14
22396,2,Expired,2022-11-16,2023-05-16
22397,2,Expired,2022-11-05,2023-05-05
22398,5,Expired,2022-03-26,2024-03-26
22399,1,Expired,2023-01-15,2023-04-15
22400,1,Expired,2022-01-28,2022-04-28
22401,5,Expired,2023-04-23,2025-04-23
22402,3,Expired,2024-10-12,2025-10-12
22403,1,Expired,2023-12-11,2024-03-11
22404,3,Expired,2024-06-26,2025-06-26
22405,1,Expired,2024-04-12,2024-07-12
22406,3,Active,2024-11-16,2025-11-16
22407,2,Expired,2021-08-13,2022-02-13
22408,4,Expired,2021-11-06,2022-11-06
